customer_id,first_purchase_date,latest_purchase_date,frequency,monetary,units_purchased,recency_days,customer_lifetime_days,average_order_value,recency_score,frequency_score,monetary_score,rfm_score,customer_segment
16179,2011-10-10 09:41:00,2011-10-10 09:41:00,1,215.83,99,61,0,215.83,3,1,1,311,Need Attention
16180,2010-06-23 13:19:00,2011-08-31 16:28:00,13,16249.87,9813,100,434,1249.99,3,5,5,355,Loyal Customers
16181,2011-09-27 13:38:00,2011-09-27 13:38:00,1,305.54,152,73,0,305.54,3,1,2,312,Need Attention
16182,2010-03-09 09:34:00,2011-09-28 13:23:00,9,9971.65,5887,72,568,1107.96,3,5,5,355,Loyal Customers
16183,2010-10-28 14:43:00,2011-10-03 14:59:00,4,1077.81,351,67,340,269.45,3,4,3,343,Loyal Customers
16184,2011-05-12 13:33:00,2011-10-06 17:43:00,6,1158.79,561,64,147,193.13,3,4,3,343,Loyal Customers
16185,2010-05-24 11:04:00,2011-11-23 09:41:00,3,644.72,321,17,547,214.91,5,3,3,533,Potential Loyalists
16186,2009-12-09 15:36:00,2011-11-17 12:43:00,26,9026.11,6825,23,707,347.16,4,5,5,455,Champions
16187,2011-02-28 13:34:00,2011-11-08 09:50:00,15,6911.44,5048,32,252,460.76,4,5,5,455,Champions
16188,2010-10-27 11:50:00,2011-10-26 12:19:00,5,1087.66,838,45,364,217.53,4,4,3,443,Loyal Customers
16189,2011-09-15 15:21:00,2011-11-24 11:47:00,2,215.48,134,16,69,107.74,5,2,1,521,Potential Loyalists
16190,2009-12-14 11:59:00,2011-10-30 15:59:00,8,2723.55,1231,40,685,340.44,4,5,4,454,Champions
16191,2009-12-11 12:24:00,2011-12-07 11:26:00,24,15677.82,9348,3,725,653.24,5,5,5,555,Champions
16192,2009-12-04 12:28:00,2009-12-04 12:28:00,1,351.3,208,736,0,351.3,1,1,2,112,Lost Customers
16193,2010-10-25 10:25:00,2011-04-17 11:45:00,2,630.43,379,237,174,315.21,2,2,3,223,Hibernating
16194,2010-11-29 13:28:00,2010-11-29 13:28:00,1,308.6,140,375,0,308.6,2,1,2,212,Hibernating
16195,2009-12-16 14:09:00,2009-12-16 14:09:00,1,323.25,123,723,0,323.25,1,1,2,112,Lost Customers
16196,2010-08-08 11:40:00,2010-08-08 11:40:00,1,93.3,26,489,0,93.3,1,1,1,111,Lost Customers
16197,2009-12-16 11:44:00,2010-08-27 12:56:00,9,2016.71,1420,469,254,224.08,1,5,4,154,At Risk
16198,2010-09-28 13:59:00,2011-09-25 14:58:00,2,1030.04,384,75,362,515.02,3,2,3,323,Need Attention
16199,2010-03-18 18:47:00,2010-11-12 12:55:00,7,942.75,321,392,238,134.68,2,4,3,243,At Risk
16200,2009-12-02 15:04:00,2011-12-05 14:40:00,12,5608.1,3068,4,732,467.34,5,5,5,555,Champions
16201,2010-10-20 12:00:00,2011-12-06 16:02:00,5,2112.12,1421,3,412,422.42,5,4,4,544,Champions
16202,2009-12-02 10:48:00,2010-12-14 10:43:00,9,2501.99,1307,361,376,278.0,2,5,4,254,At Risk
16203,2010-07-23 13:09:00,2011-10-12 12:31:00,6,1114.54,607,59,445,185.76,3,4,3,343,Loyal Customers
16204,2009-12-08 17:44:00,2011-11-16 13:40:00,3,918.71,671,23,707,306.24,4,3,3,433,Potential Loyalists
16205,2010-06-15 11:58:00,2011-11-09 09:32:00,7,1820.11,1452,31,511,260.02,4,4,4,444,Champions
16206,2010-01-24 15:25:00,2011-10-16 10:41:00,13,2589.87,1379,55,629,199.22,4,5,4,454,Champions
16207,2011-11-14 13:51:00,2011-11-14 13:51:00,1,394.38,140,25,0,394.38,4,1,2,412,Need Attention
16208,2010-02-24 14:24:00,2011-10-26 11:36:00,10,3440.45,1541,45,608,344.04,4,5,5,455,Champions
16209,2010-06-11 11:58:00,2011-09-12 11:58:00,9,4146.78,1895,89,458,460.75,3,5,5,355,Loyal Customers
16210,2009-12-02 12:54:00,2011-12-08 12:36:00,35,38489.51,14263,2,735,1099.7,5,5,5,555,Champions
16211,2010-09-27 15:24:00,2011-09-12 12:11:00,3,1090.59,519,89,349,363.53,3,3,3,333,Need Attention
16212,2010-02-07 15:26:00,2011-11-20 13:00:00,4,1293.71,571,19,650,323.43,5,4,4,544,Champions
16213,2011-09-22 10:03:00,2011-09-22 10:03:00,1,159.0,48,79,0,159.0,3,1,1,311,Need Attention
16214,2010-09-30 13:57:00,2011-06-22 11:30:00,4,2038.25,1308,171,264,509.56,3,4,4,344,Loyal Customers
16215,2011-09-20 10:18:00,2011-09-20 10:18:00,1,242.35,104,81,0,242.35,3,1,1,311,Need Attention
16216,2011-03-17 15:34:00,2011-03-17 15:34:00,1,914.93,254,267,0,914.93,2,1,3,213,Hibernating
16217,2011-03-02 15:28:00,2011-04-18 13:31:00,2,304.25,91,235,46,152.12,2,2,2,222,Hibernating
16218,2010-05-27 16:09:00,2011-11-10 09:59:00,13,4439.97,3237,30,531,341.54,4,5,5,455,Champions
16219,2010-07-27 11:44:00,2010-07-27 11:44:00,1,40.8,48,501,0,40.8,1,1,1,111,Lost Customers
16221,2010-08-10 13:32:00,2011-11-03 11:43:00,9,2186.66,1501,37,449,242.96,4,5,4,454,Champions
16222,2009-12-18 14:31:00,2011-01-25 13:38:00,2,1272.05,463,318,402,636.02,2,2,4,224,Hibernating
16223,2010-11-09 12:07:00,2010-11-30 11:50:00,2,1087.05,643,375,20,543.52,2,2,3,223,Hibernating
16224,2010-11-17 13:14:00,2011-10-13 17:51:00,5,1616.54,1555,57,330,323.31,4,4,4,444,Champions
16225,2010-02-07 12:41:00,2011-10-26 08:30:00,15,2859.31,1281,45,625,190.62,4,5,4,454,Champions
16226,2010-10-22 11:19:00,2011-05-20 14:41:00,5,672.17,521,203,210,134.43,2,4,3,243,At Risk
16227,2010-06-22 13:28:00,2011-04-28 13:33:00,3,1027.22,436,225,310,342.41,2,3,3,233,Hibernating
16228,2010-11-04 18:54:00,2010-11-19 14:20:00,3,885.71,555,385,14,295.24,2,3,3,233,Hibernating
16229,2010-05-24 12:59:00,2011-09-13 17:16:00,6,2867.86,1292,87,477,477.98,3,4,4,344,Loyal Customers
16230,2011-05-03 15:12:00,2011-06-03 10:06:00,2,542.03,365,190,30,271.02,2,2,2,222,Hibernating
16231,2010-04-21 12:06:00,2010-11-25 15:00:00,4,1074.47,563,379,218,268.62,2,4,3,243,At Risk
16232,2010-06-07 14:04:00,2011-10-27 12:16:00,7,2712.97,1849,44,506,387.57,4,4,4,444,Champions
16233,2009-12-02 13:23:00,2011-09-29 17:27:00,9,1965.71,689,71,666,218.41,3,5,4,354,Loyal Customers
16234,2010-05-27 10:39:00,2010-08-20 14:33:00,3,333.18,170,476,85,111.06,1,3,2,132,Hibernating
16235,2010-08-26 12:10:00,2011-10-30 10:56:00,9,2053.71,788,41,429,228.19,4,5,4,454,Champions
16236,2011-09-22 14:10:00,2011-09-22 14:10:00,1,432.2,184,78,0,432.2,3,1,2,312,Need Attention
16237,2010-09-28 17:02:00,2010-09-28 17:02:00,1,136.65,57,437,0,136.65,1,1,1,111,Lost Customers
16238,2010-10-13 12:36:00,2010-10-13 12:36:00,1,63.66,85,423,0,63.66,1,1,1,111,Lost Customers
16239,2010-09-02 19:17:00,2011-10-14 08:29:00,6,1492.2,692,57,406,248.7,4,4,4,444,Champions
16240,2011-09-23 13:44:00,2011-11-15 14:30:00,2,3718.8,1641,24,53,1859.4,4,2,5,425,Potential Loyalists
16241,2010-10-25 13:40:00,2011-11-30 11:08:00,16,4270.51,2355,10,400,266.91,5,5,5,555,Champions
16242,2010-03-15 16:02:00,2011-12-01 15:12:00,14,7404.65,3921,8,625,528.9,5,5,5,555,Champions
16243,2011-10-16 12:09:00,2011-11-06 12:32:00,2,409.1,110,34,21,204.55,4,2,2,422,Potential Loyalists
16244,2010-12-02 11:41:00,2011-05-12 10:18:00,2,2579.38,1474,212,160,1289.69,2,2,4,224,Hibernating
16245,2011-03-28 09:30:00,2011-11-16 10:14:00,3,1413.66,1014,24,233,471.22,4,3,4,434,Potential Loyalists
16246,2010-02-08 12:32:00,2010-09-06 12:04:00,2,821.35,336,460,209,410.68,1,2,3,123,Lost Customers
16247,2011-06-22 14:23:00,2011-06-22 14:23:00,1,114.56,182,170,0,114.56,3,1,1,311,Need Attention
16248,2011-10-09 11:32:00,2011-10-09 11:32:00,1,152.94,78,62,0,152.94,3,1,1,311,Need Attention
16249,2011-04-14 13:50:00,2011-10-18 10:07:00,5,1800.07,950,53,186,360.01,4,4,4,444,Champions
16250,2010-11-18 10:43:00,2011-03-23 15:07:00,3,791.38,376,261,125,263.79,2,3,3,233,Hibernating
16251,2010-07-15 14:55:00,2010-07-15 14:55:00,1,128.31,44,512,0,128.31,1,1,1,111,Lost Customers
16252,2010-11-22 11:57:00,2010-11-22 11:57:00,1,295.09,158,383,0,295.09,2,1,2,212,Hibernating
16253,2009-12-08 17:24:00,2011-10-04 09:09:00,7,7272.2,6030,67,664,1038.89,3,4,5,345,Loyal Customers
16254,2010-03-17 15:43:00,2010-11-26 13:22:00,3,967.44,543,378,253,322.48,2,3,3,233,Hibernating
16255,2010-01-24 12:21:00,2011-11-23 12:40:00,15,4904.25,3049,17,668,326.95,5,5,5,555,Champions
16256,2010-04-21 10:34:00,2011-03-18 12:18:00,3,1629.37,1590,267,331,543.12,2,3,4,234,Hibernating
16257,2011-06-16 10:11:00,2011-06-16 10:11:00,1,46.95,2,177,0,46.95,3,1,1,311,Need Attention
16258,2010-03-10 14:19:00,2011-10-25 13:30:00,15,11942.52,7200,45,593,796.17,4,5,5,455,Champions
16259,2010-04-13 16:57:00,2010-10-25 14:27:00,3,340.94,143,410,194,113.65,2,3,2,232,Hibernating
16260,2011-10-20 09:40:00,2011-10-20 09:40:00,1,1035.45,311,51,0,1035.45,4,1,3,413,Need Attention
16261,2010-09-23 16:40:00,2011-11-22 17:23:00,6,1041.16,454,17,425,173.53,5,4,3,543,Loyal Customers
16262,2010-11-26 13:22:00,2010-11-26 13:22:00,1,755.15,446,378,0,755.15,2,1,3,213,Hibernating
16263,2010-10-12 14:52:00,2010-10-12 14:52:00,1,348.16,197,423,0,348.16,1,1,2,112,Lost Customers
16264,2010-09-19 16:14:00,2010-09-27 15:00:00,2,823.53,616,438,7,411.76,1,2,3,123,Lost Customers
16265,2010-10-28 15:18:00,2011-11-30 16:41:00,12,6935.17,3214,9,398,577.93,5,5,5,555,Champions
16266,2010-02-04 16:21:00,2011-09-27 12:08:00,14,1757.95,791,74,599,125.57,3,5,4,354,Loyal Customers
16267,2010-04-27 14:10:00,2010-04-27 14:10:00,1,186.66,198,591,0,186.66,1,1,1,111,Lost Customers
16268,2011-09-29 18:30:00,2011-09-29 18:30:00,2,667.65,533,71,0,333.82,3,2,3,323,Need Attention
16269,2010-09-28 11:50:00,2010-09-28 11:50:00,1,717.57,579,438,0,717.57,1,1,3,113,Lost Customers
16270,2010-12-21 14:26:00,2010-12-21 14:26:00,1,1141.24,688,353,0,1141.24,2,1,3,213,Hibernating
16271,2010-03-07 12:03:00,2011-12-07 12:45:00,10,3397.82,2359,3,640,339.78,5,5,5,555,Champions
16272,2011-08-15 10:53:00,2011-08-15 10:54:00,1,411.7,224,117,0,411.7,3,1,2,312,Need Attention
16273,2010-02-21 16:02:00,2010-03-01 13:24:00,2,318.34,40,648,7,159.17,1,2,2,122,Lost Customers
16274,2010-12-01 15:35:00,2010-12-01 15:35:00,1,703.5,306,373,0,703.5,2,1,3,213,Hibernating
16275,2010-03-08 14:41:00,2011-05-27 12:41:00,3,2151.11,1268,197,444,717.04,2,3,4,234,Hibernating
16276,2010-04-11 12:02:00,2011-06-16 09:34:00,3,2629.39,1467,177,430,876.46,3,3,4,334,Big Spenders
16277,2009-12-06 11:27:00,2009-12-06 11:27:00,1,188.69,33,734,0,188.69,1,1,1,111,Lost Customers
16278,2010-07-28 15:40:00,2011-08-31 17:12:00,3,1117.84,342,100,399,372.61,3,3,3,333,Need Attention
16279,2010-04-22 14:09:00,2011-11-18 15:00:00,9,5698.28,3683,21,575,633.14,4,5,5,455,Champions
16280,2009-12-14 15:49:00,2009-12-14 15:49:00,1,238.05,101,725,0,238.05,1,1,1,111,Lost Customers
16281,2010-01-26 13:41:00,2011-09-28 14:57:00,3,3424.02,1570,72,610,1141.34,3,3,5,335,Big Spenders
16282,2009-12-21 11:52:00,2011-01-04 11:42:00,3,1307.58,790,340,378,435.86,2,3,4,234,Hibernating
16283,2010-02-28 14:12:00,2011-12-04 12:08:00,8,4350.32,2867,6,643,543.79,5,5,5,555,Champions
16284,2010-11-11 13:27:00,2011-11-08 16:12:00,3,1018.48,674,31,362,339.49,4,3,3,433,Potential Loyalists
16285,2010-03-03 16:03:00,2010-03-03 16:03:00,1,176.9,60,646,0,176.9,1,1,1,111,Lost Customers
16286,2010-03-26 09:58:00,2010-08-19 14:48:00,2,328.95,101,477,146,164.48,1,2,2,122,Lost Customers
16287,2010-01-19 09:46:00,2011-06-23 09:08:00,5,1006.98,1426,170,519,201.4,3,4,3,343,Loyal Customers
16288,2010-08-26 14:45:00,2010-08-26 14:45:00,1,129.85,19,470,0,129.85,1,1,1,111,Lost Customers
16289,2010-09-03 14:02:00,2010-09-03 14:02:00,1,136.31,97,462,0,136.31,1,1,1,111,Lost Customers
16290,2010-05-23 11:46:00,2010-09-01 11:52:00,4,1957.7,957,465,101,489.42,1,4,4,144,At Risk
16291,2010-01-26 16:26:00,2010-01-26 16:26:00,1,117.72,1,682,0,117.72,1,1,1,111,Lost Customers
16292,2010-04-14 13:29:00,2011-08-10 12:24:00,5,1253.76,688,122,482,250.75,3,4,4,344,Loyal Customers
16293,2009-12-11 09:58:00,2011-11-18 09:58:00,15,4657.95,2022,22,707,310.53,4,5,5,455,Champions
16294,2010-08-20 12:01:00,2010-08-20 12:01:00,1,126.05,54,477,0,126.05,1,1,1,111,Lost Customers
16295,2011-10-06 10:45:00,2011-11-30 08:17:00,4,1328.55,841,10,54,332.14,5,4,4,544,Champions
16296,2009-12-18 12:03:00,2010-03-23 13:11:00,4,1313.67,645,626,95,328.42,1,4,4,144,At Risk
16297,2011-03-16 08:29:00,2011-03-16 08:29:00,1,301.9,206,269,0,301.9,2,1,2,212,Hibernating
16298,2010-09-23 15:23:00,2011-11-17 11:59:00,7,1085.7,308,23,419,155.1,4,4,3,443,Loyal Customers
16299,2010-08-19 17:46:00,2010-08-19 17:46:00,1,193.65,107,477,0,193.65,1,1,1,111,Lost Customers
16300,2010-02-02 11:40:00,2010-10-05 13:14:00,3,1367.32,643,430,245,455.77,1,3,4,134,Hibernating
16301,2009-12-03 10:20:00,2009-12-03 10:20:00,1,107.33,41,737,0,107.33,1,1,1,111,Lost Customers
16302,2011-08-05 09:44:00,2011-08-05 09:44:00,1,233.22,158,127,0,233.22,3,1,1,311,Need Attention
16303,2010-03-18 14:12:00,2011-11-14 10:49:00,7,7928.27,3859,26,605,1132.61,4,4,5,445,Champions
16304,2010-01-14 08:30:00,2010-01-14 08:30:00,1,381.66,228,695,0,381.66,1,1,2,112,Lost Customers
16305,2011-07-24 12:18:00,2011-07-24 12:18:00,1,361.22,256,139,0,361.22,3,1,2,312,Need Attention
16306,2010-10-01 09:36:00,2011-05-10 12:12:00,7,1192.82,742,214,221,170.4,2,4,3,243,At Risk
16307,2010-05-11 14:40:00,2010-10-06 14:31:00,3,1194.92,1123,429,147,398.31,1,3,3,133,Hibernating
16308,2009-12-15 15:48:00,2011-11-02 11:24:00,7,5120.0,16000,38,686,731.43,4,4,5,445,Champions
16309,2011-04-13 11:46:00,2011-08-25 15:35:00,2,706.57,467,106,134,353.28,3,2,3,323,Need Attention
16310,2010-03-07 15:41:00,2010-10-21 14:47:00,2,460.08,270,414,227,230.04,1,2,2,122,Lost Customers
16311,2011-10-21 13:13:00,2011-11-22 08:54:00,2,616.26,394,18,31,308.13,5,2,3,523,Potential Loyalists
16312,2010-10-03 14:15:00,2010-10-03 14:15:00,1,171.15,53,432,0,171.15,1,1,1,111,Lost Customers
16313,2011-10-21 09:04:00,2011-12-06 13:02:00,2,274.15,165,3,46,137.07,5,2,1,521,Potential Loyalists
16314,2010-08-24 11:52:00,2010-11-15 12:06:00,3,1491.4,636,390,83,497.13,2,3,4,234,Hibernating
16315,2010-06-21 13:53:00,2011-01-13 11:57:00,2,402.71,143,331,205,201.36,2,2,2,222,Hibernating
16316,2010-08-03 14:38:00,2011-10-06 13:48:00,13,5744.91,3057,64,428,441.92,3,5,5,355,Loyal Customers
16317,2010-05-04 10:17:00,2011-08-12 12:46:00,5,2192.51,1236,120,465,438.5,3,4,4,344,Loyal Customers
16318,2011-11-04 13:05:00,2011-11-04 13:05:00,1,328.15,199,35,0,328.15,4,1,2,412,Need Attention
16319,2011-05-06 11:27:00,2011-05-06 11:27:00,1,404.4,72,218,0,404.4,2,1,2,212,Hibernating
16320,2010-01-27 13:29:00,2011-06-20 15:25:00,6,5628.99,3319,172,509,938.16,3,4,5,345,Loyal Customers
16321,2009-12-01 10:36:00,2011-09-28 14:55:00,7,604.55,259,72,666,86.36,3,4,2,342,Loyal Customers
16322,2011-11-03 14:33:00,2011-12-08 15:41:00,2,326.75,231,1,35,163.38,5,2,2,522,Potential Loyalists
16323,2010-05-11 09:48:00,2011-05-27 14:48:00,2,353.66,146,196,381,176.83,2,2,2,222,Hibernating
16324,2011-06-15 14:26:00,2011-08-03 12:58:00,3,408.59,270,128,48,136.2,3,3,2,332,Need Attention
16325,2009-12-04 13:21:00,2011-10-24 08:48:00,12,3597.5,2464,47,688,299.79,4,5,5,455,Champions
16326,2010-01-28 13:23:00,2011-12-04 10:11:00,24,4721.25,1083,6,674,196.72,5,5,5,555,Champions
16327,2009-12-14 13:06:00,2011-11-25 13:23:00,16,10695.24,8516,14,711,668.45,5,5,5,555,Champions
16328,2010-05-25 14:02:00,2010-05-25 14:02:00,1,310.83,141,563,0,310.83,1,1,2,112,Lost Customers
16329,2009-12-01 11:34:00,2010-10-08 12:44:00,4,1664.92,797,428,311,416.23,1,4,4,144,At Risk
16330,2010-02-15 12:36:00,2011-11-22 12:24:00,7,625.38,326,18,644,89.34,5,4,3,543,Loyal Customers
16331,2010-03-07 10:55:00,2010-10-03 13:47:00,6,2037.7,756,432,210,339.62,1,4,4,144,At Risk
16332,2010-04-29 13:41:00,2011-11-11 14:22:00,11,2000.01,1128,28,561,181.82,4,5,4,454,Champions
16333,2011-02-03 10:50:00,2011-12-02 12:19:00,22,26626.8,32184,8,302,1210.31,5,5,5,555,Champions
16334,2010-08-04 16:38:00,2010-08-04 16:38:00,1,263.73,206,492,0,263.73,1,1,1,111,Lost Customers
16335,2009-12-04 10:18:00,2010-06-06 11:35:00,7,2753.52,1004,552,184,393.36,1,4,4,144,At Risk
16336,2010-03-18 08:05:00,2010-10-15 12:32:00,4,3517.69,1473,421,211,879.42,1,4,5,145,At Risk
16337,2011-11-03 10:03:00,2011-11-03 10:03:00,1,151.05,87,37,0,151.05,4,1,1,411,Need Attention
16338,2011-07-05 13:56:00,2011-07-05 13:56:00,1,214.8,94,157,0,214.8,3,1,1,311,Need Attention
16339,2011-02-28 13:41:00,2011-02-28 13:41:00,1,94.05,21,284,0,94.05,2,1,1,211,Hibernating
16340,2010-06-06 13:26:00,2011-08-24 14:53:00,3,1496.24,1319,107,444,498.75,3,3,4,334,Big Spenders
16341,2010-04-09 10:30:00,2011-11-15 09:12:00,7,3850.79,3022,25,584,550.11,4,4,5,445,Champions
16342,2011-06-13 10:10:00,2011-09-25 14:36:00,4,322.41,157,75,104,80.6,3,4,2,342,Loyal Customers
16343,2010-10-28 14:15:00,2011-11-23 17:45:00,3,614.12,345,16,391,204.71,5,3,2,532,Potential Loyalists
16344,2010-02-09 12:16:00,2011-07-04 15:50:00,4,842.42,706,158,510,210.6,3,4,3,343,Loyal Customers
16345,2010-08-13 17:13:00,2011-10-26 16:03:00,2,1178.79,611,44,438,589.4,4,2,3,423,Potential Loyalists
16346,2010-11-19 15:55:00,2010-11-19 15:55:00,1,224.51,289,385,0,224.51,2,1,1,211,Hibernating
16347,2010-03-12 12:41:00,2011-11-28 13:14:00,11,3442.96,1715,11,626,313.0,5,5,5,555,Champions
16348,2010-10-05 13:57:00,2011-11-07 15:44:00,8,1744.42,1164,32,398,218.05,4,5,4,454,Champions
16349,2011-02-22 12:40:00,2011-02-22 12:40:00,1,53.5,9,291,0,53.5,2,1,1,211,Hibernating
16350,2010-10-07 16:33:00,2011-11-18 15:53:00,9,2253.89,1077,21,406,250.43,4,5,4,454,Champions
16351,2009-12-04 16:12:00,2011-01-11 10:26:00,13,3330.03,2165,333,402,256.16,2,5,5,255,At Risk
16352,2011-11-02 08:44:00,2011-11-22 10:32:00,2,494.44,300,18,20,247.22,5,2,2,522,Potential Loyalists
16353,2009-12-07 13:55:00,2011-12-06 12:23:00,38,9999.46,3531,4,728,263.14,5,5,5,555,Champions
16354,2010-04-27 13:33:00,2011-10-07 14:28:00,5,1119.46,592,63,528,223.89,3,4,3,343,Loyal Customers
16355,2010-11-29 14:21:00,2010-11-29 14:21:00,1,416.35,179,375,0,416.35,2,1,2,212,Hibernating
16356,2010-06-06 11:26:00,2011-05-26 11:51:00,6,415.87,190,198,354,69.31,2,4,2,242,At Risk
16357,2010-11-23 18:52:00,2011-11-06 16:04:00,4,868.37,389,33,347,217.09,4,4,3,443,Loyal Customers
16358,2010-11-10 11:36:00,2011-12-08 15:09:00,5,2919.65,2065,1,393,583.93,5,4,4,544,Champions
16359,2010-02-16 10:39:00,2011-12-02 17:04:00,16,2697.75,1764,7,654,168.61,5,5,4,554,Champions
16360,2011-09-12 13:50:00,2011-12-05 12:16:00,6,3450.41,2110,5,83,575.07,5,4,5,545,Champions
16361,2011-09-29 13:13:00,2011-11-30 12:32:00,4,891.21,418,10,61,222.8,5,4,3,543,Loyal Customers
16362,2010-09-28 09:24:00,2011-11-07 13:01:00,6,922.16,467,32,405,153.69,4,4,3,443,Loyal Customers
16363,2011-10-17 14:14:00,2011-10-17 14:14:00,1,109.36,52,53,0,109.36,4,1,1,411,Need Attention
16364,2011-07-25 14:35:00,2011-11-28 11:27:00,2,705.79,279,12,125,352.9,5,2,3,523,Potential Loyalists
16365,2009-12-11 12:41:00,2011-11-22 11:24:00,15,3307.2,1135,18,710,220.48,5,5,5,555,Champions
16366,2009-12-16 10:39:00,2011-11-21 08:19:00,4,1548.13,882,19,704,387.03,5,4,4,544,Champions
16367,2010-11-21 13:23:00,2011-11-02 13:13:00,3,1350.48,1103,37,345,450.16,4,3,4,434,Potential Loyalists
16368,2010-09-30 11:30:00,2011-12-07 13:12:00,3,621.44,307,2,433,207.15,5,3,3,533,Potential Loyalists
16369,2010-04-07 16:52:00,2011-11-21 16:25:00,7,2656.56,1589,18,592,379.51,5,4,4,544,Champions
16370,2011-04-28 16:40:00,2011-09-18 15:55:00,4,1301.91,640,82,142,325.48,3,4,4,344,Loyal Customers
16371,2010-09-17 12:09:00,2010-09-17 12:09:00,1,157.2,108,449,0,157.2,1,1,1,111,Lost Customers
16372,2010-04-11 15:20:00,2011-11-06 13:08:00,5,1290.31,722,33,573,258.06,4,4,4,444,Champions
16373,2010-10-24 13:10:00,2010-11-22 15:50:00,2,309.49,119,382,29,154.74,2,2,2,222,Hibernating
16374,2010-04-30 13:10:00,2011-10-04 15:21:00,5,1723.4,771,66,522,344.68,3,4,4,344,Loyal Customers
16375,2010-08-26 14:12:00,2010-08-26 14:25:00,2,104.0,74,470,0,52.0,1,2,1,121,Lost Customers
16376,2011-11-22 16:47:00,2011-12-01 11:38:00,2,974.96,691,9,8,487.48,5,2,3,523,Potential Loyalists
16377,2010-04-01 10:36:00,2011-03-17 15:41:00,2,1308.48,2928,267,350,654.24,2,2,4,224,Hibernating
16378,2011-02-02 12:42:00,2011-04-06 15:07:00,3,362.95,267,247,63,120.98,2,3,2,232,Hibernating
16379,2011-09-22 09:33:00,2011-12-05 15:38:00,4,2157.4,1410,4,74,539.35,5,4,4,544,Champions
16380,2011-10-09 15:40:00,2011-10-09 15:40:00,1,1743.15,1428,61,0,1743.15,3,1,4,314,Need Attention
16381,2010-10-17 13:06:00,2010-11-09 09:56:00,2,247.85,108,396,22,123.92,2,2,1,221,Hibernating
16382,2010-06-07 12:42:00,2010-10-27 16:23:00,2,353.1,167,408,142,176.55,2,2,2,222,Hibernating
16383,2010-02-04 13:18:00,2011-09-26 12:45:00,7,2896.69,1596,75,598,413.81,3,4,4,344,Loyal Customers
16384,2010-04-28 14:01:00,2011-09-11 11:19:00,4,1358.95,861,90,500,339.74,3,4,4,344,Loyal Customers
16385,2010-03-18 12:45:00,2011-10-10 13:12:00,5,1028.55,543,60,571,205.71,3,4,3,343,Loyal Customers
16386,2010-11-17 11:19:00,2011-11-11 12:28:00,3,1068.16,700,29,359,356.05,4,3,3,433,Potential Loyalists
16387,2010-03-11 12:22:00,2011-01-21 11:34:00,5,882.46,448,323,315,176.49,2,4,3,243,At Risk
16388,2010-02-24 10:20:00,2010-02-24 10:20:00,1,186.05,83,654,0,186.05,1,1,1,111,Lost Customers
16389,2011-03-01 15:47:00,2011-10-17 14:41:00,4,1382.07,1242,53,229,345.52,4,4,4,444,Champions
16390,2010-01-29 15:25:00,2010-06-21 10:11:00,3,467.5,122,537,142,155.83,1,3,2,132,Hibernating
16391,2010-05-27 11:27:00,2010-11-04 12:27:00,4,1052.26,715,401,161,263.06,2,4,3,243,At Risk
16392,2010-05-27 11:17:00,2011-03-15 12:11:00,3,756.7,604,270,292,252.23,2,3,3,233,Hibernating
16393,2009-12-01 12:13:00,2011-12-07 12:51:00,23,5482.57,3087,2,736,238.37,5,5,5,555,Champions
16394,2011-02-23 10:58:00,2011-10-14 09:48:00,5,1555.34,2604,57,232,311.07,4,4,4,444,Champions
16395,2009-12-06 12:26:00,2011-10-10 12:50:00,14,3518.41,2901,61,673,251.32,3,5,5,355,Loyal Customers
16396,2010-08-20 14:17:00,2010-08-20 14:17:00,1,137.8,80,476,0,137.8,1,1,1,111,Lost Customers
16397,2010-03-21 15:36:00,2010-03-21 15:36:00,1,123.13,43,628,0,123.13,1,1,1,111,Lost Customers
16398,2011-03-31 09:38:00,2011-07-08 15:16:00,2,1705.8,758,154,99,852.9,3,2,4,324,Big Spenders
16399,2010-11-15 15:03:00,2011-11-20 16:12:00,3,630.22,452,19,370,210.07,5,3,3,533,Potential Loyalists
16400,2009-12-08 12:38:00,2011-09-06 12:27:00,9,3059.85,2066,95,636,339.98,3,5,5,355,Loyal Customers
16401,2010-06-02 13:13:00,2011-12-08 18:15:00,23,6849.15,6035,1,554,297.79,5,5,5,555,Champions
16402,2010-12-05 13:42:00,2011-03-20 12:25:00,2,499.1,248,265,104,249.55,2,2,2,222,Hibernating
16403,2011-01-31 13:39:00,2011-01-31 13:39:00,1,177.5,114,312,0,177.5,2,1,1,211,Hibernating
16404,2011-09-30 14:55:00,2011-09-30 14:55:00,1,443.05,157,70,0,443.05,3,1,2,312,Need Attention
16405,2011-02-02 17:08:00,2011-02-10 15:24:00,2,167.25,187,302,7,83.62,2,2,1,221,Hibernating
16406,2010-02-24 11:51:00,2011-11-21 11:57:00,3,528.36,257,19,635,176.12,5,3,2,532,Potential Loyalists
16407,2010-10-03 13:56:00,2011-11-27 11:05:00,14,2761.65,1448,13,419,197.26,5,5,4,554,Champions
16408,2010-04-27 14:08:00,2010-04-27 14:08:00,1,231.93,227,591,0,231.93,1,1,1,111,Lost Customers
16409,2009-12-13 15:38:00,2011-11-03 16:45:00,12,5652.74,3664,36,690,471.06,4,5,5,455,Champions
16410,2009-12-05 14:51:00,2009-12-05 14:51:00,1,130.32,348,734,0,130.32,1,1,1,111,Lost Customers
